  231 1380.000000     .8271000000     0.000000000    
  232 1386.000000     .8217000000     0.000000000    
  233 1392.000000     .8163000000     0.000000000    
  234 1398.000000     .8109000000     0.000000000    
  235 1404.000000     .8053000000     0.000000000    
  236 1410.000000     .7997000000     0.000000000    
  237 1416.000000     .7940000000     0.000000000    
  238 1422.000000     .7882000000     0.000000000    
  239 1428.000000     .7824000000     0.000000000    
  240 1434.000000     .7765000000     0.000000000    
  241 1440.000000     .7705000000     0.000000000    
  242 1446.000000     .7645000000     0.000000000    
  243 1452.000000     .7584000000     0.000000000    
  244 1458.000000     .7522000000     0.000000000    
  245 1464.000000     .7459000000     0.000000000    
  246 1470.000000     .7396000000     0.000000000    
  247 1476.000000     .7333000000     0.000000000    
  248 1482.000000     .7268000000     0.000000000    
  249 1488.000000     .7203000000     0.000000000    
  250 1494.000000     .7137000000     0.000000000    
  251 1500.000000     .7071000000     0.000000000    
  252 1506.000000     .7004000000     0.000000000    
  253 1512.000000     .6937000000     0.000000000    
  254 1518.000000     .6868000000     0.000000000    
  255 1524.000000     .6800000000     0.000000000    
  256 1530.000000     .6730000000     0.000000000    
  257 1536.000000     .6660000000     0.000000000    
  258 1542.000000     .6590000000     0.000000000    
  259 1548.000000     .6518000000     0.000000000    
  260 1554.000000     .6447000000     0.000000000    
  261 1560.000000     .6374000000     0.000000000    
  262 1566.000000     .6301000000     0.000000000    
  263 1572.000000     .6228000000     0.000000000    
  264 1578.000000     .6154000000     0.000000000    
  265 1584.000000     .6079000000     0.000000000    
  266 1590.000000     .6004000000     0.000000000    
  267 1596.000000     .5929000000     0.000000000    
  268 1602.000000     .5852000000     0.000000000    
  269 1608.000000     .5776000000     0.000000000    
  270 1614.000000     .5699000000     0.000000000    
  271 1620.000000     .5621000000     0.000000000    
  272 1626.000000     .5543000000     0.000000000    
  273 1632.000000     .5464000000     0.000000000    
  274 1638.000000     .5385000000     0.000000000    
  275 1644.000000     .5305000000     0.000000000    
  276 1650.000000     .5225000000     0.000000000    
  277 1656.000000     .5144000000     0.000000000    
  278 1662.000000     .5063000000     0.000000000    
  279 1668.000000     .4982000000     0.000000000    
  280 1674.000000     .4900000000     0.000000000    
  281 1680.000000     .4818000000     0.000000000    
  282 1686.000000     .4735000000     0.000000000    
  283 1692.000000     .4652000000     0.000000000    
  284 1698.000000     .4568000000     0.000000000    
  285 1704.000000     .4484000000     0.000000000    
  286 1710.000000     .4399000000     0.000000000    
  287 1716.000000     .4315000000     0.000000000    
  288 1722.000000     .4229000000     0.000000000    
  289 1728.000000     .4144000000     0.000000000    
  290 1734.000000     .4058000000     0.000000000    
  291 1740.000000     .3971000000     0.000000000    
  292 1746.000000     .3885000000     0.000000000    
  293 1752.000000     .3798000000     0.000000000    
  294 1758.000000     .3710000000     0.000000000    
  295 1764.000000     .3623000000     0.000000000    
  296 1770.000000     .3535000000     0.000000000    
  297 1776.000000     .3446000000     0.000000000    
  298 1782.000000     .3358000000     0.000000000    
  299 1788.000000     .3269000000     0.000000000    
  300 1794.000000     .3180000000     0.000000000    
  301 1800.000000     .3090000000     0.000000000    
  302 1806.000000     .3000000000     0.000000000    
  303 1812.000000     .2910000000     0.000000000    
  304 1818.000000     .2820000000     0.000000000    
  305 1824.000000     .2730000000     0.000000000    
  306 1830.000000     .2639000000     0.000000000    
  307 1836.000000     .2548000000     0.000000000    
  308 1842.000000     .2456000000     0.000000000    
  309 1848.000000     .2365000000     0.000000000    
  310 1854.000000     .2273000000     0.000000000    
  311 1860.000000     .2181000000     0.000000000    
  312 1866.000000     .2089000000     0.000000000    
  313 1872.000000     .1997000000     0.000000000    
  314 1878.000000     .1905000000     0.000000000    
